Student GUID,Name,Research Interests,University Field
16d928a9-504a-44e2-a8bc-c78d0351cd9c,Bonnie Wolf,"Astrophysics,Experimental Physics,Particle Physics",Physics
82432c5a-2741-4aa2-9af8-a6377a911013,James Waters,"Statistical Mechanics,Cosmology",Physics
e8ad4ce7-b2fd-4746-893a-db941a417dd0,Zachary Francis,"Statistical Mechanics,Particle Physics",Physics
21c827f5-38e1-4e69-a777-5aba2c48c01d,Sandra Ortiz,"Differential Equations,Applied Mathematics",Mathematics
dae1997c-6cb0-4564-9638-beee7cb2b6cb,Jennifer Jackson,"Computer Vision,Artificial Intelligence,Data Science",Computer Science
1b9425f5-5875-43ed-acb5-aaefe350c2ad,Dustin Franklin,"Evolutionary Biology,Immunology",Biology
42b41e18-f13e-4253-8894-35a80e1057a1,David Frederick,"Theoretical Chemistry,Physical Chemistry,Analytical Chemistry",Chemistry
1855979a-268b-49d3-837d-eddde20edff5,Gordon Hays,"Ecology,Conservation Biology,Microbiology",Biology
5bea8002-29e4-4a5e-9229-b496f0caab7f,Stephanie Glenn,"Software Engineering,Mechanical Engineering,Civil Engineering",Engineering
7fb7f214-c8d3-4641-879f-bb7ee43ea3fc,Brian Johnson,"Environmental Chemistry,Inorganic Chemistry,Materials Science",Chemistry
ea9671da-4d42-4e46-a431-9f16d719ffb7,Lynn Mora,"Novel,Historiography",Literature
bf22d8cc-8170-4d3c-8793-713a7bed0fcb,Laura Flowers,"Topology,Algebra,Applied Mathematics",Mathematics
aa514fee-500f-4b3d-a73e-fe2db3c1c346,Kelly Torres,"Cosmology,Particle Physics",Physics
d8c99f42-23b6-48e8-a2b8-acfbd1d965a1,James Hill,"Astrophysics,Condensed Matter Physics,Cosmology",Physics
aabd00bd-b839-4940-933c-2b5eb782eb8f,Donald Thornton,"Blockchain,Machine Learning,Computer Vision",Computer Science
24879ae4-0f74-4d0a-b887-37c1ff173096,Kenneth Brown,"Statistics,Differential Equations,Topology",Mathematics
1449d366-cdf2-4e14-894d-65815244af86,Jeffery Hoover,"Economic History,Ancient History",History
3c5e74d0-4fae-497e-9a07-cb7d280d28b4,Christopher Moore,"Cultural History,Political History",History
fd2711cf-c3ec-4dff-bdf3-5d7d52c8e889,Robin Sanders,"Electrical Engineering,Environmental Engineering,Civil Engineering",Engineering
0969863b-cfc8-4883-bd64-76bee413b60e,Andrea Jones,"Environmental Chemistry,Physical Chemistry,Analytical Chemistry",Chemistry
8e7b84bc-52ae-4c5e-8948-3bcc955f7e53,Elizabeth Gonzalez,"Statistics,Probability",Mathematics
79c58afc-d070-4771-8e80-39bce611ce47,Sara Jenkins,"Statistics,Probability,Topology",Mathematics
e34bcb47-d3fe-4837-b79d-45b6f1ded3eb,Stephanie Gibbs,"Differential Equations,Topology,Calculus",Mathematics
31f29025-8288-4755-a65e-9e5beceb044b,Michelle Owens,"Civil Engineering,Biomedical Engineering",Engineering
5a228c62-4a58-4a97-bb5c-05f8ef550dfd,Jenna Hoffman,"Econometrics,Financial Economics",Economics
9ae1e8a2-ff6a-4cb6-a6bd-c64210536e10,David Whitaker,"International Economics,Development Economics",Economics
83f30929-2802-4b50-8c1f-35c7df219ec6,Jamie Ramsey,"Statistics,Calculus,Applied Mathematics",Mathematics
1df10f4b-9984-4a7e-b3cc-757abcbc7052,Bobby Glover,"Evolutionary Biology,Genetics",Biology
1100027b-fdc6-4b72-a392-060528123620,Todd Price,"Environmental Chemistry,Medicinal Chemistry,Analytical Chemistry",Chemistry
7ccd65dd-7f66-4141-8043-85bafb6d8f01,Sydney Smith,"Creative Writing,Narrative Theory",Literature
be670806-62e7-4b0d-bff5-d28dcc36fae8,Gregory Bautista,"Creative Writing,Literary Criticism,Drama",Literature
49fed3f3-e69c-457b-86f1-9ae5bd24c97a,Amanda Smith,"Software Engineering,Machine Learning",Computer Science
de7357d9-e790-4a01-994d-aa7d2c2cf9cc,Christopher Rodgers,"Creative Writing,Literary Criticism,Narrative Theory",Literature
8e8c6384-f74e-42bb-9e0c-c810fbb9b20c,Kathleen Myers,"Astrophysics,Photonics,Quantum Mechanics",Physics
e24ffca4-1df2-40d3-8252-4e3d04cd8f36,Aaron Garrett,"Nuclear Physics,Cosmology,Particle Physics",Physics
7fc03155-2c72-4e79-abe7-853348f96b50,Charles Harris,"Software Engineering,Electrical Engineering,Environmental Engineering",Engineering
b540bbe1-43b9-4b8c-bd6d-7f7915b7c7b3,Jason Woodard,"Statistics,Geometry",Mathematics
545ad042-a7d5-444a-8e58-e873e1e4572e,Amy Cross,"Photonics,Condensed Matter Physics,Statistical Mechanics",Physics
f36b6b6c-f769-48e4-a851-2c544cd4a33f,Kyle Combs,"Environmental Chemistry,Physical Chemistry,Medicinal Chemistry",Chemistry
106b33ca-a10e-4885-b48d-5a517eddf84d,Jesse Perkins,"Literary Criticism,Rhetoric,Historiography",Literature
136f5ddd-46f1-49cb-8271-2d5a60bb024d,Brenda Morgan,"Modern History,Military History,Ancient History",History
379be7fe-6e2d-4706-aeb0-5edc3b7bc002,Dr. Charlotte Fowler,"Ecology,Neuroscience,Marine Biology",Biology
a79d1042-45e3-4b87-a22a-f3f10b9c55d1,David Grimes,"Environmental Engineering,Chemical Engineering,Aerospace Engineering",Engineering
7f8282fd-47b1-40bd-a317-a6886f071b19,Connie Cruz,"Mechanical Engineering,Biomedical Engineering",Engineering
5e2eaf47-23b5-4a41-a23b-1f75a69d2253,Belinda Anderson,"Literary Criticism,Historiography,Drama",Literature
705da38f-6618-4941-bf6b-1db9d4cd0716,Brittany King,"Number Theory,Geometry,Algebra",Mathematics
2bd080a2-74f1-45e5-8775-06e64053eacb,Brenda Knight,"Statistics,Probability",Mathematics
c5f2812f-0c03-4ed9-8595-c6d0d50d8d1e,Tammy Hood,"Nuclear Physics,Theoretical Physics,Cosmology",Physics
8cb81e5f-8cce-4576-bd07-758905d771d3,Pamela Houston,"Photonics,Experimental Physics,Statistical Mechanics",Physics
c650f00b-c00f-4ed9-92b4-f45883f0ffe5,Mark Perry,"Cell Biology,Ecology",Biology
9c315b23-b2ab-411e-8794-fb9c0b8c2e2e,Ronnie Freeman,"Novel,Comparative Literature",Literature
037d9337-e8d6-4a6c-88c8-bdb3d77e201e,Holly Sanders,"Electrical Engineering,Chemical Engineering,Aerospace Engineering",Engineering
0ba4f568-5de9-4561-b330-61cad798c8f9,Stephanie Patterson,"Physical Chemistry,Organic Chemistry,Analytical Chemistry",Chemistry
fea7f884-2ce7-48db-b38e-d445917df222,Thomas Gardner,"Photonics,Nuclear Physics,Experimental Physics",Physics
cca547ba-c2f0-4a50-909d-33cdad3e6daa,Tracy Alvarado,"Genetics,Neuroscience,Microbiology",Biology
a9bb2772-27be-4190-8f3a-115533d0bbff,Taylor Sexton,"Systems Engineering,Software Engineering",Engineering
412c9628-ef03-4d17-b2e0-0a06cfc5694d,Dean Hays,"Macroeconomics,Econometrics,Labor Economics",Economics
0411ed27-6adb-402d-b790-36cf3781fd84,Clinton Chang,"Polymer Science,Medicinal Chemistry",Chemistry
6ea13e08-5114-4b05-9d85-a004eecc1b6d,Christopher Hoover,"Biopsychology,Experimental Psychology,Social Psychology",Psychology
a7a75ce3-77c1-4463-84de-4e2c018ccce7,Amy Neal,"Algebra,Mathematical Physics",Mathematics
1607cf68-f5c4-4e60-bc62-fe37c3cc0afe,Rodney Rose,"Ecology,Conservation Biology,Genetics",Biology
9c491568-bf0a-404a-a1cd-e7630760b624,Christine Shea,"Historiography,Drama",Literature
80b25daa-6e4e-4b11-b138-f2974e1e2374,Destiny Schmidt,"Differential Equations,Geometry,Algebra",Mathematics
63185423-cbd7-4220-a3a7-54736700cdc1,Sarah Bell,"Systems Engineering,Industrial Engineering",Engineering
48020c16-48e7-4f23-9bea-106ff405f659,Randy Adams,"Military History,Economic History,World History",History
011bf9db-c9a4-44ac-a4fd-81b057696c09,Holly Koch,"Biopsychology,Health Psychology,Developmental Psychology",Psychology
657eac77-c17d-456b-acce-decdc5bb0086,Jonathan Martin,"Photonics,Nuclear Physics,Cosmology",Physics
97788b6c-2754-4113-ac1c-5a3dd9a0968d,Mary Dawson,"Polymer Science,Physical Chemistry",Chemistry
55f3bfea-4909-46e4-8e9c-da3f32ba7325,Kathy Lee,"Conservation Biology,Neuroscience,Marine Biology",Biology
93bd10ea-2272-4ceb-b629-9c2767591b43,Aaron Gonzalez,"Blockchain,Artificial Intelligence,Cloud Computing",Computer Science
5c83c881-2f33-4f6b-b841-e3fb76221930,Allison Blanchard,"Systems Engineering,Software Engineering,Mechanical Engineering",Engineering
edc54cfa-a204-4cf2-9a1f-dd07e9c48b73,Jeanette Gallagher,"Condensed Matter Physics,Cosmology,Quantum Mechanics",Physics
82809001-e372-432e-888a-5d1a5cfcf3c5,Vernon Bradley,"Number Theory,Geometry,Topology",Mathematics
ecdb7506-3713-49a6-b4de-2da44016f31a,John Cole,"Organic Chemistry,Biochemistry,Physical Chemistry",Chemistry
2ecaf3d6-211b-45a1-b804-884440198613,Sarah Bolton,"Novel,Drama,Narrative Theory",Literature
384d9be6-fb88-42f2-85d1-bb81e7f16349,Michael Vaughan,"Photonics,Experimental Physics,Statistical Mechanics",Physics
7fd263c3-c331-46b5-bd33-b21a0e4683ab,Michael Wells,"History of Science,Ancient History,Medieval History",History
c9cb4e35-72b0-4ebc-ad02-f38b41278f5d,Kevin Spencer,"Genetics,Biochemistry,Neuroscience",Biology
499de895-82b4-4c48-b466-98a76283408a,Kevin Smith,"Software Engineering,Artificial Intelligence,Quantum Computing",Computer Science
eccaf399-a56e-4f1c-9a21-61181f63027b,Diane Richards,"Statistical Mechanics,Condensed Matter Physics,Particle Physics",Physics
2f5e2671-8f9c-4d08-b11b-94d88a54d33d,Susan Nolan,"Statistical Mechanics,Photonics,Particle Physics",Physics
502be79d-57c2-4c85-9e9d-c0e0e8c5d312,Steven Christian,"Cognitive Psychology,Psychometrics,Developmental Psychology",Psychology
26373d8a-8c58-44e0-82dd-b14ebba7bc27,Michelle Stevens,"Macroeconomics,Health Economics,Financial Economics",Economics
9fb24110-365e-49fd-9d51-1ec14e5586b2,Erin Fletcher,"Software Engineering,Electrical Engineering,Civil Engineering",Engineering
83b468b3-e9be-41ca-a225-b09fc8c8b491,Laura Frazier,"Biopsychology,Experimental Psychology,Developmental Psychology",Psychology
2d0ed5b9-315a-4c44-9037-f18f8434618b,Dylan Watts,"Macroeconomics,Public Economics",Economics
cd09324b-c49a-44cc-96c3-a3f0598e6cc6,John Flores,"History of Science,Cultural History,World History",History
23dcb980-4fe7-47af-9955-07a3c4412f9d,Shannon Hunt,"Organic Chemistry,Theoretical Chemistry",Chemistry
7f5c5cc2-0a26-48c5-b25e-adddeb9be8c6,Christopher Alvarado,"Creative Writing,Rhetoric,Historiography",Literature
0cd29741-5dd0-41a5-90c1-8862881100b8,Jose Holloway,"Systems Engineering,Software Engineering,Civil Engineering",Engineering
fed114ed-3227-4c5e-af6a-11153d6bb993,Jessica Mason,"Electrical Engineering,Civil Engineering",Engineering
10f844af-2cb4-44ca-8cd4-af39472d9f9e,Brandon Williams,"Astrophysics,Nuclear Physics,Experimental Physics",Physics
fa260610-ef42-4075-b59d-9a741cabf1c7,Patricia Lewis,"Systems Engineering,Industrial Engineering,Aerospace Engineering",Engineering
5b1d95ab-a5c8-4dc3-a4c7-9920a6958d78,James Boyer,"Software Engineering,Cybersecurity,Quantum Computing",Computer Science
9432fd13-6270-49a4-a98a-a13db68cb9ef,Jane Martinez,"Medieval History,Ancient History,Political History",History
e180e5f0-2ac5-4dbd-b82d-42ca46299d3e,Barbara Sellers,"Comparative Literature,Drama,Poetry",Literature
76594679-0668-4813-b6e0-7b02557e1512,Jesse Patton,"Computer Vision,Software Engineering,Cybersecurity",Computer Science
886382df-fdfc-42cf-998f-cf8dfe3e5707,Wendy Fleming,"Genetics,Microbiology,Marine Biology",Biology
28b251e5-18cf-4180-bdba-0b0a7072d1f3,Tara Brennan,"Biopsychology,Forensic Psychology,Clinical Psychology",Psychology
9c6f3e96-0a83-4978-add4-e39ff59d8e83,Jamie Thomas,"Quantum Mechanics,Experimental Physics,Particle Physics",Physics
f71b4e46-96be-48cf-a327-025e40ffdbda,Andrea Gilmore,"Behavioral Economics,Macroeconomics,Development Economics",Economics
728b763e-1311-4b41-8adf-69b4587c3ea3,Laura Davis,"Differential Equations,Calculus,Applied Mathematics",Mathematics
a10cd27f-cab0-4763-87f7-f42ecda916b4,Gary Ramirez,"Cell Biology,Genetics,Microbiology",Biology
ce414fa9-f4dd-408c-94a8-229f64ee8496,Edward Montgomery,"Statistics,Differential Equations,Geometry",Mathematics
d5ac743e-3e21-48ca-a1f5-59e73456c655,Katrina Hines,"Social History,Cultural History,Economic History",History
40280b40-f23e-4361-872e-beb2082b769a,Andrew Brown,"Number Theory,Calculus,Applied Mathematics",Mathematics
e8533c84-8ed2-41e3-9209-fabf6cf6191e,Michael Wright,"Environmental Chemistry,Inorganic Chemistry,Organic Chemistry",Chemistry
a8e884e3-b433-47d8-9c35-119866d8b667,Haley Sheppard,"Environmental Chemistry,Biochemistry,Medicinal Chemistry",Chemistry
ed3f6986-291d-445e-b96a-cda454b5dd55,Harry Baker,"Cell Biology,Genetics,Ecology",Biology
2134ba3c-14e7-4a57-a531-d7a13eb18b98,Francis Lewis,"International Economics,Public Economics,Labor Economics",Economics
3c85053e-9338-4233-8da6-ec8c2ac6d0ca,Joseph Fowler,"Cosmology,Particle Physics",Physics
248045cb-37be-4a59-be58-bd2dd36041cf,Joshua Green,"Environmental Chemistry,Biochemistry",Chemistry
5a7f60c7-59ff-4e5e-b79a-8c70eb9fbd94,Tammy Marshall,"Experimental Psychology,Developmental Psychology,Forensic Psychology",Psychology
5fde491e-2e50-49a6-adf4-1c1036eae7be,Angelica Hill,"Behavioral Economics,Health Economics,Financial Economics",Economics
44ba6d6a-9075-424c-946e-4e16bdc184f8,Ryan Gutierrez,"Environmental Chemistry,Biochemistry",Chemistry
2c4f479f-5159-4234-8610-fae967b44e25,Jessica Gonzalez,"Novel,Comparative Literature",Literature
df44e5cf-4f73-4bd3-98d2-f26590505eba,Jeffrey Banks,"Software Engineering,Chemical Engineering,Biomedical Engineering",Engineering
e2cc3143-d57f-4e9a-bc72-2d7ea02da829,Brian Chambers,"History of Science,Cultural History,Modern History",History
0c304483-9088-4542-938f-ddd36e081189,Shawn Bowers,"Number Theory,Topology,Applied Mathematics",Mathematics
ac0e6d1e-e28d-46b6-abc6-d327f921a377,Dustin Cox,"Topology,Probability,Calculus",Mathematics
efe23a04-2420-4a7a-be1f-f77f5e6fe051,Brandi King,"Microeconomics,Econometrics,Financial Economics",Economics
6d407e86-4591-4b97-a373-c37ebc95c103,Leslie Collins,"Machine Learning,Human-Computer Interaction,Cybersecurity",Computer Science
0195feb9-31a4-4053-87cc-9eef9abf0737,Joseph Lawson,"Military History,Political History,World History",History
450e4863-50c3-45ac-a9bb-875b81b738f4,Jordan Floyd,"International Economics,Macroeconomics,Health Economics",Economics
55ce9503-9b71-4d0f-9f51-28ef886636f3,Gerald Alvarez,"Comparative Literature,Narrative Theory,Poetry",Literature
08e7bdc3-bfe5-4ea4-a88e-36b0e2dd15ac,John Collins,"Creative Writing,Comparative Literature",Literature
bc1b3388-d4c9-45fd-bf54-286e4ea0fe36,Melissa Nelson,"Quantum Mechanics,Experimental Physics",Physics
cc885d86-b90c-4ee5-87e1-69ddf7987d6b,Lauren Robinson,"Neuroscience,Microbiology,Marine Biology",Biology
43d1be65-88c5-48c5-83aa-2a480e35862d,Holly Young,"Conservation Biology,Microbiology,Evolutionary Biology",Biology
b11fc1cd-aab9-4e62-94ef-859a93fcbd49,Kyle Morales,"Creative Writing,Rhetoric,World Literature",Literature
46703726-a9a6-42fe-a077-699e24ddeab4,Regina Howard,"Topology,Probability,Calculus",Mathematics
daa357e9-c115-4d9d-9801-6c0ef73e291a,Brittney Proctor,"Blockchain,Artificial Intelligence,Computer Vision",Computer Science
81feeb0a-798b-4379-941c-89e6c23e5248,Elizabeth Benson,Marine Biology,Biology
e1918529-61cc-48d1-8a48-2430039e2bb4,Whitney Lynch,"Cloud Computing,Human-Computer Interaction,Computer Vision",Computer Science
67b72e5b-1fb3-4196-baaa-2d36ac9d3909,Karla Campbell,"Environmental Chemistry,Materials Science,Medicinal Chemistry",Chemistry
38e29f26-b882-424f-b75a-cdb3268690cc,Aaron Bush,"Conservation Biology,Biochemistry",Biology
3e9778b9-0fe9-4329-b277-b2d911d0e065,Shawn Hunter,"Evolutionary Biology,Immunology",Biology
f345e866-1bef-4060-a39f-45f9cd695163,Maria Webb,"Neuroscience,Biochemistry",Biology
3cc1ef82-f7a0-4fc3-9b02-9ed79167143e,Travis Brown,"Behavioral Economics,Microeconomics",Economics
77fc778a-9d10-444a-8628-f20ff15ab993,Scott Wallace,"Novel,World Literature,Poetry",Literature
4b62b5e9-f835-45bd-b48e-67988d2291a7,Nicole Washington,"Personality Psychology,Social Psychology,Psychometrics",Psychology
0bc2d786-4a3c-4931-9dce-314a685f2675,Emily Wong,"Machine Learning,Cybersecurity",Computer Science
f4d065b0-d13a-4324-8217-67d40d21e9f9,Alex Cooley,"Microeconomics,Econometrics",Economics
f131590d-a944-4222-8706-3774c665b757,Rebecca Lee,"Number Theory,Algebra,Applied Mathematics",Mathematics
cff039ab-7fb5-4823-81ad-fe50091a133a,Chad Cervantes,"Biopsychology,Personality Psychology,Social Psychology",Psychology
de8d616a-ab2c-4412-8059-483f0a0aea4d,Lori Fitzgerald,"Statistics,Geometry,Calculus",Mathematics
99e62b60-0a67-4d84-9ab1-a683108451a2,Gary Mitchell,"Blockchain,Software Engineering,Cloud Computing",Computer Science
39deac99-6fad-4d89-8fea-4d18fa2e814f,Veronica Boyd,"Quantum Computing,Human-Computer Interaction,Data Science",Computer Science
0b17f361-456f-45cb-a18a-285f6f4a0406,Susan Perez,"Geometry,Algebra",Mathematics
997387d7-1c02-40a6-b041-8abb089d5168,Amy Smith,"Creative Writing,Historiography,Drama",Literature
eec12b7e-3b54-4099-8a52-b16e46f86ddc,Chelsea Webster,"Military History,Cultural History",History
cc42970c-a497-4203-b7f6-29893d6dd85b,Christopher Gibson,"Number Theory,Probability,Mathematical Physics",Mathematics
4a55206d-621f-4bbc-bf20-bc9be601b6c3,Elizabeth White,"Cognitive Psychology,Personality Psychology,Psychometrics",Psychology
1f286e4f-4c1a-4089-b4c1-6f8f2d6914f9,Lori Nelson,"Environmental Chemistry,Inorganic Chemistry",Chemistry
7b3db9b5-cc4d-4cb5-b7e0-07f47ec0b35c,Jesse King,"Industrial Engineering,Chemical Engineering,Civil Engineering",Engineering
ee57000c-e804-4fa2-ad28-9b432c74b4b2,Maureen Peterson,"Photonics,Quantum Mechanics,Cosmology",Physics
01c3032c-17d1-4d5c-b357-4169c3d00320,Kimberly Rodriguez,"Artificial Intelligence,Machine Learning,Data Science",Computer Science
131a98c6-001e-4d7a-80c1-31e33f986df4,Taylor Acosta,"Behavioral Economics,Financial Economics,Labor Economics",Economics
9bd028ee-6d20-4db9-8299-a1727bda61ef,Johnathan Frederick,"Materials Science,Inorganic Chemistry,Biochemistry",Chemistry
b1735f81-47d0-44dc-ad9c-0128fb0e2241,Brian Smith,"Materials Science,Organic Chemistry",Chemistry
4b1e6adb-54de-4a70-8ddf-32c377d4e7a6,Kim Chase,"Cell Biology,Evolutionary Biology,Ecology",Biology
050d71a7-64db-4d1d-a34e-599b4c7e7d22,Timothy Kirk,"Microeconomics,Econometrics,Public Economics",Economics
6297165f-6b0c-411f-b127-d7e04fee4619,Darren Patterson,"Environmental Chemistry,Physical Chemistry,Analytical Chemistry",Chemistry
1df2153b-0446-40ca-bcf2-6ee3511df169,Anita Trevino,"Differential Equations,Probability,Mathematical Physics",Mathematics
013c8ca9-7134-4e54-b359-62e30cbf3cb3,Daniel Jones,"Behavioral Economics,Microeconomics,Labor Economics",Economics
82fa78a6-a22f-4360-a7ac-4a5a0ae1c23b,Lori Moore,"Topology,Geometry,Calculus",Mathematics
41aa3096-e6e4-44ef-b91c-403d7664d535,Cynthia Finley,"Quantum Computing,Machine Learning,Data Science",Computer Science
ea8d2f9c-6f07-43b7-b781-d4521f9109c4,Timothy King,"Differential Equations,Geometry,Applied Mathematics",Mathematics
702c5809-03a1-475e-af23-98ea5872194e,Kimberly Meyers,"Modern History,Political History",History
562864ad-a18c-4ea7-bf11-57d6e2327386,Abigail Johnson,"Microeconomics,Econometrics,Financial Economics",Economics
bac6ad7f-565b-45c9-8850-eb5cddab95e5,James Harmon,"Microeconomics,Macroeconomics,Public Economics",Economics
ab859b76-6153-48e6-8e44-a744f88588c4,Jeffrey Brown,"Statistics,Differential Equations,Topology",Mathematics
dc048833-91a7-4ca2-aef1-ef76b410d2a7,Amber Gonzalez,"Materials Science,Polymer Science,Medicinal Chemistry",Chemistry
cac4807f-ce3c-4685-8f9f-69d78ea0c82e,Joshua Orozco,"Medieval History,Military History,Ancient History",History
b644f3e5-a638-4108-9279-cb8b37a00f96,Danielle Kennedy,"Cosmology,Experimental Physics",Physics
adeb1593-73b7-47c0-925a-76c83040508b,Donna Campbell,"Social History,Military History",History
